postcode,latitude,longitude
DY2 7BX,52.507977,-2.075775
DY2 8TH,52.505808,-2.075986
DY2 9PU,52.487943,-2.07893
DY2 9PU,52.487943,-2.07893
DY3 1AF,52.537994,-2.10089
DY3 1LS,52.544983,-2.113036
DY3 2NQ,52.515818,-2.132001
DY3 3QY,52.547949,-2.13102
DY3 3UH,52.535809,-2.120862
DY4 0SN,52.540626,-2.052903
DY4 0SZ,52.540729,-2.057135
DY4 7EY,52.528908,-2.032577
DY4 7QU,52.526332,-2.046062
DY4 8PX,52.528846,-2.071182
DY4 8SS,52.523478,-2.057069
DY5 1RU,52.48177,-2.117851
DY5 1RU,52.48177,-2.117851
DY5 2AE,52.471851,-2.102367
DY5 2JS,52.472042,-2.109345
DY5 3EE,52.482313,-2.122432
DY5 3JR,52.467436,-2.129544
DY6 8DN,52.49818,-2.160318
DY6 8PN,52.487289,-2.149734
DY6 9HS,52.498674,-2.1699
DY6 9JG,52.496514,-2.171615
DY8 3SS,52.460769,-2.156502
DY8 4JB,52.465406,-2.146398
DY8 5PD,52.480602,-2.164692
DY9 0NH,52.420783,-2.144103
DY9 8BT,52.456326,-2.114816
DY9 8DJ,52.457029,-2.118211
DY9 8LL,52.456964,-2.114052
DY9 9DS,52.441573,-2.110976
DY9 9TH,52.390372,-2.117172
E1 0LS,51.513624,-0.050552
E1 1BU,51.520017,-0.057658
E1 2QA,51.513746,-0.055203
E1 4DG,51.525048,-0.042206
E1 4FG,51.51839,-0.038112
E1 5PB,51.517355,-0.069605
E1 6PU,51.518304,-0.071417
E1 8ZF,51.513471,-0.068489
E10 5EL,51.564276,-0.011297
E10 5LG,51.559894,-0.013313
E10 6JB,51.571964,-0.003869
E10 6PP,51.561938,-0.003804
E10 6RA,51.570816,-0.008711
E10 7DY,51.571311,-0.022024
E10 7LD,51.569178,-0.027802
E11 1BN,51.569923,0.003459
E11 1GA,51.571506,0.015001
E11 2AQ,51.578043,0.025622
E11 2SW,51.578101,0.023188
E11 3QE,51.559538,0.012856
E11 4BB,51.566494,0.000075
E11 4HH,51.553496,0.005044
E11 4HX,51.555415,0.0021
E11 4HX,51.555415,0.0021
E11 4HX,51.555415,0.0021
E11 4JT,51.555718,0.005417
E12 5DL,51.560671,0.038356
E12 5JF,51.554081,0.055271
E12 5JG,51.55393,0.057339
E12 6AQ,51.547705,0.053833
E12 6AQ,51.547705,0.053833
E12 6SJ,51.541163,0.050391
E12 6SU,51.541576,0.049009
E13 0AS,51.527915,0.026685
E13 0LN,51.532273,0.020636
E13 0QA,51.537352,0.025228
E13 0QP,51.536254,0.030733
E13 0QT,51.537491,0.033023
E13 8AF,51.526724,0.023807
E13 8PS,51.52521,0.027661
E13 8RU,51.522221,0.03253
E13 9DA,51.531438,0.037194
E14 0EY,51.510477,-0.012625
E14 0PU,51.514483,-0.004927
E14 3BQ,51.495357,-0.013513
E14 3PG,51.498482,-0.010049
E14 6PG,51.514211,-0.014336
E14 7LJ,51.517862,-0.024483
E14 8HQ,51.511253,-0.028747
E14 8JH,51.500806,-0.025725
E14 9WU,51.491152,-0.021143
E15 1EN,51.544651,0.004714
E15 2JA,51.537209,-0.003474
E15 3LT,51.534784,0.005881
E15 4BZ,51.542096,0.006461
E15 4ES,51.541412,0.010023
E15 4ES,51.541412,0.010023
E16 1HT,51.511927,0.013596
E16 2DY,51.501557,0.053108
E16 3NA,51.51269,0.025244
E16 4QH,51.519873,0.010674
E17 3LA,51.587786,-0.003074
E17 3LA,51.587786,-0.003074
E17 4BA,51.594726,-0.005037
E17 5DB,51.597129,-0.023661
E17 5JL,51.589756,-0.026175
E17 5RJ,51.594357,-0.033813
E17 5RQ,51.594829,-0.034616
E17 6BD,51.59323,-0.036865
E17 7JT,51.580297,-0.035127
E17 7NH,51.58038,-0.032049
E17 8PX,51.579799,-0.02047
E17 9BU,51.579281,-0.01097
E17 9DP,51.580627,-0.001454
E17 9HS,51.583847,-0.007196
E17 9LY,51.583176,-0.00905
E18 1BD,51.594432,0.02482
E18 1BD,51.594432,0.02482
E18 2AB,51.5928,0.023942
E18 2QS,51.597471,0.022226
E18 2QS,51.597471,0.022226
E1W 1UA,51.506983,-0.068285
E1W 2RL,51.506137,-0.058928
E2 0FA,51.529187,-0.041841
E2 6JA,51.523739,-0.065196
E2 6LL,51.526916,-0.064256
E2 7QU,51.52948,-0.074152
E2 9LS,51.531373,-0.056483
E20 1AS,51.547818,-0.006369
E3 2AT,51.527964,-0.027752
E3 2LR,51.53634,-0.027306
E3 3FF,51.523864,-0.014302
E3 4NE,51.525917,-0.024841
E3 5ED,51.532455,-0.031163
E3 5JD,51.53114,-0.03158
E3 5TW,51.529785,-0.038875
E4 6UN,51.620089,-0.00105
E4 7HS,51.626945,0.002965
E4 7JX,51.628702,-0.011031
E4 7NX,51.635688,-0.011448
E4 8DG,51.618303,-0.018466
E4 8LF,51.616083,-0.022546
E4 8LT,51.612559,-0.01836
E4 9PD,51.6079,0.000853
E5 0PQ,51.550922,-0.050991
E5 0QP,51.554943,-0.053257
E5 8BY,51.558166,-0.062434
E5 9BQ,51.565262,-0.05133
E5 9BQ,51.565262,-0.05133
E5 9DH,51.567016,-0.060057
E6 2DU,51.538066,0.052675
E6 2RA,51.530994,0.057489
E6 3BA,51.532435,0.051799
E6 3BD,51.531057,0.044197
E6 3BD,51.531057,0.044197
E6 5JS,51.515573,0.056362
E6 5NA,51.50946,0.062932
E7 0EP,51.550582,0.024922
E7 0EP,51.550582,0.024922
E7 0QH,51.548596,0.025253
E7 8AB,51.547487,0.033512
E7 8AR,51.546759,0.038426
E7 8BU,51.545786,0.030191
E7 8LZ,51.540966,0.035384
E7 8QP,51.540929,0.043312
E7 8QR,51.5396,0.04536
E7 9PB,51.5431,0.026447
E8 1PG,51.547773,-0.067207
E8 1PG,51.547773,-0.067207
E8 3AH,51.546086,-0.070569
E8 3HN,51.543051,-0.065532
E8 3XP,51.541468,-0.071483
E8 4QJ,51.536584,-0.06161
E9 5NE,51.545392,-0.029349
E9 5QG,51.551803,-0.034783
E9 5TD,51.548094,-0.037685
E9 6AG,51.548273,-0.043113
E9 6QY,51.543033,-0.049094
E9 6RT,51.54659,-0.049503
E9 7SN,51.538827,-0.055343
E9 7TA,51.539237,-0.052847
EC1A 7HF,51.518984,-0.098194
EC1R 0JH,51.525191,-0.109609
EC1R 0LP,51.524864,-0.108844
EC1V 2QH,51.527895,-0.091116
EN1 3EB,51.654392,-0.081194
EN10 6FD,51.723259,-0.030325
EN10 7NQ,51.746514,-0.021245
EN11 8EP,51.759413,-0.010842
EN11 8FG,51.759904,-0.013312
EN11 9FF,51.776844,-0.015859
EN2 6NL,51.657386,-0.087747
EN2 6TJ,51.650936,-0.085373
EN2 7RD,51.653049,-0.109238
EN3 4DN,51.647898,-0.046184
EN3 4EZ,51.64618,-0.047084
EN3 6ND,51.672075,-0.039317
EN4 8QZ,51.646388,-0.166425
EN4 8RF,51.64806,-0.168135
EN4 9NB,51.648496,-0.148776
EN5 1QH,51.649661,-0.176816
EN5 2ED,51.648828,-0.194727
EN5 2ED,51.648828,-0.194727
EN5 4BB,51.652899,-0.201591
EN6 1QH,51.695129,-0.179588
EN6 4JA,51.708171,-0.113106
EN6 5DA,51.69853,-0.174232
EN6 5DA,51.69853,-0.174232
EN7 5DL,51.701953,-0.050079
EN7 6HL,51.713795,-0.055287
EN8 0BX,51.708474,-0.037483
EN8 7DJ,51.688002,-0.032073
EN8 7LJ,51.684417,-0.030102
EN8 8NW,51.700097,-0.035832
EN9 1NP,51.685326,0.002008
EN9 3DU,51.685605,0.020165
EX1 1RX,50.723043,-3.523346
EX1 1SB,50.723743,-3.522731
EX1 1SR,50.723245,-3.520775
EX1 2DW,50.72776,-3.512589
EX1 2RX,50.723202,-3.505542
EX1 2RX,50.723202,-3.505542
EX1 3EN,50.723363,-3.481689
EX1 3SY,50.737528,-3.469622
EX10 9YA,50.6995,-3.247731
EX11 1EQ,50.751772,-3.283566
EX12 2DU,50.713074,-3.074113
EX12 2RY,50.708505,-3.07323
EX13 5AG,50.780899,-2.999226
EX14 2NY,50.794578,-3.188043
EX15 1FE,50.864169,-3.392716
EX15 1TZ,50.859652,-3.391361
EX15 3SF,50.913111,-3.229125
EX16 6NJ,50.904985,-3.487648
EX16 6NP,50.908884,-3.492955
EX16 7BJ,50.919726,-3.378398
EX16 8EZ,50.91508,-3.706168
EX17 2AR,50.792383,-3.654492
EX17 6FB,50.801478,-3.806448
EX18 7DL,50.914387,-3.875034
EX2 6NF,50.713819,-3.499477
EX2 8UP,50.699471,-3.534972
EX20 1AY,50.738795,-3.997593
EX21 5QE,50.827903,-4.17908
EX22 6GH,50.818825,-4.350198
EX22 7SY,50.901789,-4.38531
EX23 8LA,50.829342,-4.546108
EX23 9BP,50.830225,-4.516205
EX3 0EN,50.683825,-3.462097
EX31 2PG,51.069903,-4.12217
EX32 8GP,51.077578,-4.056239
EX32 8HY,51.080161,-4.057196
EX32 9LL,51.069586,-4.041711
EX33 1LR,51.107425,-4.162993
EX34 8EG,51.203741,-4.126847
EX35 6HA,51.229207,-3.837201
EX36 3BZ,51.018277,-3.832504
EX38 8EL,50.952056,-4.140076
EX38 8EU,50.951639,-4.140046
EX39 1AZ,51.038082,-4.215465
EX39 3AF,51.017192,-4.211784
EX39 4AU,51.017765,-4.200736
EX39 6BL,50.992721,-4.482549
EX4 1HJ,50.714472,-3.54518
EX4 2BH,50.726132,-3.549489
EX4 6PD,50.727547,-3.524824
EX4 7BW,50.732825,-3.51594
EX4 8EG,50.733021,-3.488101
EX5 1NZ,50.674,-3.400157
EX5 4HZ,50.817557,-3.483164
EX5 7DR,50.746596,-3.416198
EX6 6JA,50.724709,-3.742047
EX6 8DF,50.679131,-3.49377
EX7 9QH,50.579824,-3.473818
EX8 1DQ,50.619764,-3.416301
EX8 1DQ,50.619764,-3.416301
EX8 2JF,50.621139,-3.401499
EX8 2JF,50.621139,-3.401499
EX9 6LS,50.630099,-3.32766
FY1 2HH,53.828701,-3.053197
FY1 3JG,53.820839,-3.043658
FY1 4NF,53.816775,-3.047855
FY1 6JW,53.804401,-3.043644
FY1 9NP,53.818696,-3.051848
FY2 0JG,53.849555,-3.033503
FY2 0JG,53.849555,-3.033503
FY3 7EN,53.827425,-3.027291
FY3 8NX,53.825242,-3.0144
FY3 9ES,53.812843,-3.034524
FY4 1TJ,53.781401,-3.047383
FY4 1TJ,53.781401,-3.047383
FY4 2EF,53.78968,-3.038026
FY4 3AD,53.799804,-3.041431
FY4 5AU,53.788194,-3.02434
FY5 2TZ,53.876825,-3.014553
FY5 2TZ,53.876825,-3.014553
FY5 3LF,53.875111,-3.042545
FY5 3LF,53.875111,-3.042545
FY5 5HH,53.871568,-3.009057
FY6 0FA,53.928203,-2.976492
FY6 7PU,53.850947,-2.989833
FY6 7ST,53.846569,-2.995384
FY7 6HP,53.920956,-3.010416
FY7 8GU,53.912667,-3.033843
FY7 8GU,53.912667,-3.033843
FY8 2EP,53.754721,-3.03076
FY8 2EP,53.754721,-3.03076
FY8 2LY,53.762695,-3.030913
FY8 4GW,53.748859,-3.000503
FY8 5DZ,53.73956,-2.95037
FY8 5DZ,53.73956,-2.95037
GL1 1LY,51.860419,-2.24469
GL1 2TZ,51.866195,-2.251591
GL1 2TZ,51.866195,-2.251591
GL1 3EN,51.868028,-2.239023
GL1 3PX,51.865969,-2.225797
GL1 5JJ,51.853393,-2.24259
GL10 2AA,51.744168,-2.283616
GL10 2NG,51.747097,-2.282777
GL10 2NG,51.747097,-2.282777
GL11 4JN,51.68003,-2.357425
GL11 4JN,51.68003,-2.357425
GL11 5SY,51.683547,-2.306177
GL12 7BD,51.635859,-2.35407
GL12 7LS,51.638921,-2.348649
GL14 1PF,51.821233,-2.40465
GL14 2NX,51.823796,-2.508648
GL14 2NX,51.823796,-2.508648
GL15 4ED,51.759117,-2.476364
GL15 4RS,51.760414,-2.525351
GL15 5NQ,51.727913,-2.529867
GL15 5PF,51.725441,-2.525755
GL16 8HJ,51.790072,-2.616907
GL16 8RH,51.79146,-2.615344
GL17 0AU,51.865935,-2.488369
GL17 9JE,51.851813,-2.516804
GL18 1BA,51.931555,-2.406966
GL19 3RB,51.959518,-2.298683
GL2 0AJ,51.875911,-2.212032
GL2 0LS,51.870406,-2.223074
GL2 2FY,51.818513,-2.268063
GL2 4NF,51.830232,-2.275058
GL20 5GJ,51.99229,-2.153433
GL20 5GJ,51.99229,-2.153433
GL20 7QN,52.030166,-2.104857
GL3 2JH,51.882487,-2.171559
GL3 3HB,51.857161,-2.193664
GL3 4PE,51.844575,-2.156696
GL4 4BL,51.841487,-2.204319
GL5 3BE,51.745726,-2.219388
GL5 3BS,51.745679,-2.218457
GL5 4BH,51.747306,-2.217194
GL50 3BP,51.89934,-2.085294
GL50 3ED,51.900132,-2.0847
GL50 3EQ,51.901639,-2.089368
GL50 4DP,51.906706,-2.0815
GL50 4DP,51.906706,-2.0815
GL50 4DP,51.906706,-2.0815
GL50 4DP,51.906706,-2.0815
GL51 7SU,51.902017,-2.116949
GL52 3EY,51.910523,-2.056234
GL52 3EY,51.910523,-2.056234
GL52 3EY,51.910523,-2.056234
GL52 6HS,51.888955,-2.05378
GL52 7YU,51.954274,-2.070506
GL52 8RP,51.946687,-2.06837
GL53 0LA,51.883902,-2.086224
GL54 1AX,51.927647,-1.715851
GL54 2AZ,51.886317,-1.75678
GL54 5GZ,51.960557,-1.963468
GL55 6AU,52.051501,-1.78283
GL56 0DS,51.983554,-1.705957
GL56 0DS,51.983554,-1.705957
GL6 0DQ,51.693827,-2.224938
GL6 6RD,51.790995,-2.194177
GL6 8DE,51.729707,-2.162379
GL6 9JF,51.705923,-2.187893
GL7 1EH,51.713459,-1.964173
GL7 1US,51.713875,-1.974218
GL7 1XG,51.709803,-1.976955
GL7 4BQ,51.707727,-1.774029
GL7 7EY,51.784114,-1.97844
GU1 3JH,51.235819,-0.557276
GU1 3NW,51.237261,-0.557983
GU1 4RP,51.241984,-0.577542
GU10 3RB,51.200549,-0.777405
GU10 4TG,51.188288,-0.809929
GU10 5RF,51.237211,-0.858386
GU11 1AY,51.254364,-0.76565
GU11 1AY,51.254364,-0.76565
GU11 1BJ,51.250407,-0.766458
GU12 4DN,51.240995,-0.740565
GU14 0HQ,51.294302,-0.774519
GU14 0NP,51.293491,-0.789969
GU14 6DH,51.276884,-0.749058
GU14 7AW,51.293758,-0.752002
GU14 8QB,51.300584,-0.770708
GU14 8UE,51.305522,-0.76656
GU15 2HJ,51.336852,-0.738816
GU15 2NN,51.333905,-0.744969
GU15 2QA,51.324435,-0.754069
GU16 6QQ,51.302735,-0.725507
GU16 7HG,51.313252,-0.745978
GU17 0DD,51.335288,-0.797084
GU18 5SQ,51.351903,-0.664016
GU19 5AQ,51.36168,-0.693777
GU2 8LZ,51.24343,-0.612332
GU2 8YB,51.248952,-0.588338
GU21 3LQ,51.318857,-0.591518
GU21 5QJ,51.334156,-0.530722
GU21 8TD,51.311861,-0.597884
GU22 7EY,51.315439,-0.551243
GU22 7QP,51.315501,-0.557727
GU22 7RR,51.313647,-0.559823
GU22 7XL,51.31547,-0.555977
GU22 8BT,51.322572,-0.539824
GU22 8HF,51.325668,-0.538744
GU23 7BP,51.28718,-0.523731
GU24 0JE,51.295203,-0.645683
GU24 8NA,51.34981,-0.602516
GU25 4RL,51.403367,-0.568235
GU26 6TY,51.110093,-0.745626
GU27 2BQ,51.092107,-0.707586
GU28 0LP,50.983307,-0.607135
GU29 9AW,50.993474,-0.735087
GU3 3NA,51.263143,-0.622345
GU31 4JR,51.001231,-0.937924
GU32 1LR,51.013258,-1.083156
GU32 3AB,51.004355,-0.942602
GU33 7AD,51.043814,-0.893061
GU34 1RJ,51.140744,-0.98982
GU34 2QX,51.153736,-0.966958
GU34 5EW,51.112088,-1.054259
GU34 5HG,51.113103,-1.042438
GU35 0BS,51.10824,-0.858883
GU35 8LH,51.118984,-0.828613
GU4 7EP,51.251389,-0.530617
GU47 0UB,51.352512,-0.778338
GU5 0PE,51.197393,-0.545609
GU5 9DR,51.220178,-0.460112
GU51 4PE,51.288193,-0.848607
GU52 7US,51.269325,-0.841094
GU6 8AE,51.140612,-0.487062
GU7 1JW,51.190741,-0.596299
GU7 3PR,51.203152,-0.614545
GU8 4QP,51.11386,-0.640904
GU8 5HU,51.173031,-0.64511
GU8 5QR,51.156457,-0.650163
GU8 6EG,51.183829,-0.700931
GU9 7PA,51.212905,-0.798901
GU9 9QS,51.220758,-0.78446
HA0 1EZ,51.536916,-0.298046
HA0 2AL,51.552907,-0.299498
HA0 3HG,51.558214,-0.316409
HA0 4JB,51.542935,-0.294219
HA0 4JF,51.544251,-0.296619
HA0 4UZ,51.549713,-0.306785
HA0 4UZ,51.549713,-0.306785
HA0 4UZ,51.549713,-0.306785
HA0 4UZ,51.549713,-0.306785
HA0 4UZ,51.549713,-0.306785
HA1 1PG,51.583768,-0.340912
HA1 1RQ,51.586549,-0.342809
HA1 1SE,51.587155,-0.337497
HA1 2NU,51.581782,-0.327553
HA1 3QE,51.561586,-0.332746
HA1 4BS,51.576497,-0.350702
HA1 4JS,51.582794,-0.352855
HA1 4QG,51.585871,-0.35021
HA2 0AH,51.571705,-0.354006
HA2 0RQ,51.575286,-0.358517
HA2 0UE,51.56732,-0.363104
HA2 6LY,51.599017,-0.356773
HA2 7DU,51.581005,-0.365101
HA2 8RS,51.561657,-0.372432
HA2 9JH,51.567602,-0.376476
HA2 9LG,51.571243,-0.375726
HA3 0UQ,51.585968,-0.292427
HA3 0YX,51.582201,-0.316507
HA3 0YX,51.582201,-0.316507
HA3 5HF,51.601872,-0.340469
HA3 5LE,51.604471,-0.343002
HA3 7LT,51.601113,-0.320613
HA3 7LT,51.601113,-0.320613
HA3 9BL,51.59534,-0.30083
HA3 9BP,51.593812,-0.30812
HA3 9SN,51.5801,-0.288972
HA4 0NT,51.562716,-0.393155
HA4 0QR,51.562225,-0.382308
HA4 6ER,51.571216,-0.425164
HA4 6TA,51.552011,-0.399417
HA4 7AE,51.574609,-0.428063
HA4 7LW,51.577121,-0.433676
HA4 7QU,51.580512,-0.436461
HA4 8BE,51.577646,-0.424566
HA4 9EY,51.567741,-0.393007
HA4 9LZ,51.570575,-0.405028
HA5 1TG,51.579317,-0.397406
HA5 1TG,51.579317,-0.397406
HA5 3EE,51.595076,-0.382232
HA5 4EA,51.608476,-0.362526
HA5 4RD,51.606242,-0.377077
HA6 1TQ,51.604465,-0.411552
HA6 1TQ,51.604465,-0.411552
HA6 2RG,51.616066,-0.444318
HA6 3BG,51.611631,-0.423889
HA7 1HS,51.60154,-0.304021
HA7 1JP,51.596988,-0.294546
HA8 0AD,51.606478,-0.271248
HA8 0AP,51.60368,-0.270699
HA8 0NR,51.603291,-0.262021
HA8 0RW,51.606973,-0.257476
HA8 5AT,51.605078,-0.275903
HA8 5LP,51.598168,-0.270721
HA8 5QL,51.597656,-0.278542
HA8 8NB,51.622043,-0.277542
HA8 9GJ,51.615287,-0.274866
HA8 9NT,51.616115,-0.260303
HA8 9TN,51.616129,-0.272812
HA9 6PW,51.547592,-0.275394
HA9 6QL,51.550604,-0.281963
HA9 8HD,51.560468,-0.290113
HA9 8JZ,51.564335,-0.292579
HA9 8LB,51.564909,-0.292442
HA9 9DS,51.564495,-0.266689
HA9 9FX,51.563894,-0.276552
HA9 9FX,51.563894,-0.276552
HA9 9HA,51.565786,-0.27068
HA9 9TW,51.572063,-0.292809
HD1 3AL,53.644166,-1.775154
HD1 3SB,53.637876,-1.796058
HD1 3UP,53.631797,-1.798052
HD1 3XH,53.632519,-1.795963
HD1 4EW,53.646388,-1.790389
HD1 4LE,53.651743,-1.804024
HD1 4QR,53.650937,-1.8061
HD1 4TS,53.642119,-1.80546
HD1 5PU,53.648828,-1.791905
HD1 5PX,53.649463,-1.792009
HD1 9RX,53.648438,-1.781545
HD1 9RX,53.648438,-1.781545
HD2 1AE,53.663209,-1.776882
HD2 1DH,53.666685,-1.770976
HD2 2QA,53.662292,-1.781414
HD2 2RU,53.660013,-1.78545
HD2 2YD,53.663276,-1.799612
HD3 3DY,53.654307,-1.817448
HD3 3JD,53.661331,-1.82571
HD3 3XA,53.657156,-1.843552
HD3 4LB,53.637543,-1.828712
HD4 5RX,53.63841,-1.809637
HD4 6JE,53.628923,-1.784079
HD5 8BE,53.643662,-1.759212
HD5 8DY,53.644598,-1.751038
HD5 8XW,53.631868,-1.751311
HD5 9XP,53.645186,-1.737438
HD6 1AT,53.703107,-1.782549
HD6 1AT,53.703107,-1.782549
HD6 3HT,53.694045,-1.790728
HD6 3NA,53.688817,-1.792177
HD7 4QQ,53.641358,-1.854229
HD7 5AB,53.623546,-1.878389
HD7 5JN,53.622505,-1.87998
HD8 0HH,53.633757,-1.710603
HD8 0SJ,53.608213,-1.700759
HD8 8DJ,53.585727,-1.7122
HD8 9DA,53.591638,-1.650795
HD8 9JL,53.588349,-1.626482
HD9 3TP,53.577106,-1.784282
HD9 3TR,53.578378,-1.78331
HD9 5QQ,53.594354,-1.849419
HD9 6AG,53.602386,-1.791936
HG1 4HG,54.006021,-1.535757
HG1 5AR,53.996354,-1.529793
HG1 5AR,53.996354,-1.529793
HG1 5AR,53.996354,-1.529793
HG1 5JP,53.995538,-1.542158
HG2 7SA,53.991495,-1.517051
HG2 8AY,53.980466,-1.535082
HG3 5AT,54.086615,-1.760938
HG4 1HL,54.139046,-1.524
HG4 2AX,54.136442,-1.526892
HG4 2BE,54.136164,-1.527079
HG4 3SE,54.163996,-1.650068
HG5 0AD,54.006795,-1.462815
HG5 0JY,54.011999,-1.466762
HG5 0UB,54.010836,-1.465892
HP1 2LD,51.755984,-0.495969
HP10 0EE,51.588787,-0.682746
HP10 9XA,51.608271,-0.700228
HP11 2RZ,51.633178,-0.760911
HP11 2SD,51.631588,-0.762187
HP11 2TT,51.626442,-0.753419
HP12 3AF,51.636372,-0.770004
HP12 3PP,51.617114,-0.778801
HP13 5DN,51.633381,-0.752385
HP13 6SH,51.631651,-0.7495
HP13 6SL,51.632316,-0.74913
HP13 7UN,51.634406,-0.722759
HP14 3SX,51.660508,-0.904206
HP14 4LG,51.66126,-0.751114
HP15 7UW,51.650046,-0.711007
HP16 0BG,51.701187,-0.705292
HP16 9EU,51.69954,-0.739569
HP17 8JX,51.777813,-0.921761
HP18 0LY,51.844235,-0.917729
HP18 1BB,51.835877,-0.849228
HP19 8EN,51.819391,-0.818637
HP2 4HY,51.755442,-0.448848
HP2 5BL,51.754639,-0.471833
HP2 5TA,51.766434,-0.459233
HP2 6AD,51.772155,-0.457464
HP2 7RJ,51.78075,-0.437507
HP20 1LJ,51.817864,-0.789545
HP20 1XB,51.822582,-0.793821
HP21 8TR,51.802314,-0.821114
HP22 6LD,51.76588,-0.74378
HP23 6PU,51.790809,-0.668952
HP27 0AX,51.723655,-0.830848
HP27 9AX,51.723809,-0.837727
HP3 0HJ,51.72275,-0.532167
HP3 9LY,51.740935,-0.449954
HP3 9SQ,51.737383,-0.469179
HP4 1DL,51.76413,-0.577818
HP4 2DL,51.759768,-0.558947
HP5 1ET,51.702589,-0.61304
HP5 3EZ,51.713277,-0.608226
HP5 3EZ,51.713277,-0.608226
HP6 5AY,51.675036,-0.604186
HP7 0HG,51.669079,-0.6175
HP7 9NU,51.667723,-0.566641
HP9 1TX,51.599795,-0.656842
HP9 1TX,51.599795,-0.656842
HR1 1BB,52.061579,-2.710406
HR1 2JB,52.055418,-2.712261
HR1 2JB,52.055418,-2.712261
HR1 4PZ,52.007664,-2.594618
HR2 0EU,51.952661,-2.891851
HR2 7XT,52.041261,-2.739492
HR2 8HT,51.970441,-2.723242
HR2 9HN,52.022466,-2.841808
HR4 8SN,52.159242,-2.87187
HR5 3EA,52.199121,-3.022201
HR6 8HD,52.225951,-2.744517
HR6 9QL,52.249804,-2.815154
HR7 4BZ,52.187931,-2.507177
HR8 2AQ,52.036313,-2.425657
HR9 5AB,51.911934,-2.582971
HR9 5AH,51.91092,-2.584339
HU1 3SA,53.746221,-0.342095
HU10 6QJ,53.748495,-0.434335
HU10 7JR,53.74009,-0.433515
HU11 4AR,53.778463,-0.257019
HU13 9AJ,53.72979,-0.435833
HU14 3DB,53.72075,-0.503581
HU15 2JG,53.765267,-0.622066
HU15 2UL,53.754518,-0.731667
HU16 5QJ,53.784198,-0.413744
HU17 0HB,53.844343,-0.418494
HU17 5NL,53.890915,-0.312863
HU17 7BZ,53.845274,-0.432565
HU17 7JY,53.857996,-0.439008
HU17 8JW,53.840802,-0.435177
HU18 1LP,53.915277,-0.16825
HU19 2PZ,53.728739,0.034928
HU3 1DS,53.746195,-0.355069
HU3 1TY,53.756137,-0.349365
HU3 4BB,53.735566,-0.361958
HU3 4BB,53.735566,-0.361958
HU3 5QE,53.742011,-0.384658
HU3 6BX,53.741949,-0.37811
HU4 6RF,53.731939,-0.395095
HU5 2EG,53.768793,-0.368366
HU5 2NT,53.764987,-0.356255
HU5 2ST,53.759495,-0.349704
HU5 3QA,53.753343,-0.359925
HU5 3TJ,53.755632,-0.374215
HU5 5BE,53.749756,-0.393427
HU6 7HP,53.780969,-0.357512
HU6 9BS,53.786372,-0.370022
HU6 9BX,53.787555,-0.375759
HU7 3JQ,53.802041,-0.3529
HU7 4DW,53.787408,-0.32136
HU7 4DW,53.787408,-0.32136
HU7 4DW,53.787408,-0.32136
HU7 4DW,53.787408,-0.32136
HU7 4DW,53.787408,-0.32136
HU7 4PT,53.785759,-0.315294
HU7 5DD,53.805594,-0.326542
HU8 8JS,53.760383,-0.303885
HU9 2LJ,53.755107,-0.308391
HU9 2LR,53.756542,-0.306816
HU9 3JA,53.764281,-0.292835
HU9 3JA,53.764281,-0.292835
HU9 5HH,53.755985,-0.265989
HX1 2ES,53.717279,-1.86859
HX1 2HB,53.714903,-1.871551
HX1 3LW,53.715308,-1.880201
HX1 4JG,53.721064,-1.892899
HX1 5AX,53.722572,-1.865496
HX2 0QL,53.730448,-1.894437
HX2 8AL,53.743244,-1.881168
HX2 9LL,53.754239,-1.893907
HX3 6EL,53.730205,-1.866942
HX3 8AF,53.725939,-1.808848
HX4 8BD,53.68588,-1.857392
HX5 9BA,53.686331,-1.835146
HX6 3AB,53.707137,-1.910416
HX6 4BN,53.675586,-1.939472
HX7 7BZ,53.744036,-2.010942
IG1 1EE,51.557148,0.074248
IG1 2SF,51.549753,0.075356
IG1 2SN,51.546445,0.076835
IG1 2SN,51.546445,0.076835
IG1 3AF,51.559165,0.065859
IG1 3HZ,51.567632,0.060384
IG1 4JE,51.563043,0.075918
IG1 4JY,51.563158,0.07096
IG1 4LA,51.563763,0.072933
IG10 1HW,51.648863,0.054942
IG10 1SZ,51.648857,0.060378
IG10 2NH,51.654789,0.075235
IG11 0LG,51.527941,0.103861
IG11 7RS,51.531369,0.081372
IG11 7UN,51.534004,0.088164
IG11 8GD,51.540927,0.076164
IG11 8RJ,51.542256,0.078216
IG11 9LD,51.542862,0.096242
IG11 9LL,51.538899,0.112173
IG11 9LT,51.541315,0.097253
IG11 9LX,51.538564,0.098669
IG11 9RS,51.535424,0.0943
IG11 9XQ,51.538804,0.083741
IG2 6RJ,51.581055,0.073433
IG2 6RJ,51.581055,0.073433
IG2 6UW,51.577157,0.064452
IG2 6YG,51.581413,0.072006
IG2 6YG,51.581413,0.072006
IG2 7LE,51.576435,0.085981
IG2 7NW,51.576983,0.088532
IG3 8BG,51.563463,0.096829
IG3 8LF,51.565389,0.094191
IG3 8XB,51.567626,0.109906
IG3 9QW,51.563935,0.112636
IG3 9RN,51.563317,0.113571
IG3 9TJ,51.560744,0.096473
IG4 5BZ,51.577651,0.053722
IG5 0LG,51.591252,0.051448
IG5 0SB,51.596366,0.072109
